experiment_kind,training_config,training_method,ratio,seed,h_model,evaluation_method,noise_level,best_loss,best_epoch,best_stage,train_mse,validation_mse,extrapolate_mse,final_mse,final_l2_error,instability_rate,residual_mse,residual_rel_error,model_vf_mse,model_vf_rel_error,learned_f_physics_a,learned_f_physics_b,learned_f_physics_r,learned_f_physics_z
carrying_solver_sweep,rk4_ratio4,rk4,4,0,0.0125,diffrax_tsit5,0.01,0.002658354466190062,9000,stage 3 | joint training,0.004602124880558195,0.0026583505666534224,0.8871659776200407,0.8974199492152964,5.683935095666617,0.0,0.0027701266982042326,0.042104756951638,0.0027701266982042374,0.0018997673234556816,0.9005533488507624,0.049892855032541546,1.4974374121764555,0.029922524504615123
carrying_solver_sweep,rk4_ratio4,rk4,4,1,0.0125,diffrax_tsit5,0.01,0.0006636408684427525,9500,stage 3 | joint training,0.0024604078371046273,0.0006636452265204994,0.89549454222962,0.9432212966917127,5.827174845574969,0.0,0.0005885288508464519,0.040748047349739566,0.0005885288508464489,0.000875657911320211,0.9324201619635223,0.04989489160519297,1.4994805069094745,0.030009436015309764
carrying_solver_sweep,rk4_ratio4,rk4,4,2,0.0125,diffrax_tsit5,0.01,0.0006898262540929803,14000,stage 3 | joint training,0.0020609268954506765,0.0006898232537665114,0.5882036248894639,0.5843944822454008,4.586741911295471,0.0,0.0012953764341928672,0.05877667895731297,0.0012953764341928657,0.0012991179781992295,0.9338921170181156,0.049973097297141854,1.499181490215068,0.029935446524138393
carrying_solver_sweep,rk4_ratio4,rk4,4,3,0.0125,diffrax_tsit5,0.01,0.0010722516891815278,10500,stage 3 | joint training,0.0030141573467381403,0.0010722564373288426,0.9058803911312142,0.9322130865365034,5.79307095721381,0.0,0.0018039406701054628,0.05226549757774868,0.0018039406701054587,0.0015330690704444204,0.927601226878426,0.050091807483532556,1.498221965821174,0.029989843956160465
carrying_solver_sweep,rk4_ratio4,rk4,4,4,0.0125,diffrax_tsit5,0.01,0.00033397080439555744,11000,stage 3 | joint training,0.0018877768935380338,0.00033397200336423465,0.6113230284670492,0.611703261604064,4.6926876539725395,0.0,0.002648969365239232,0.04298116968588699,0.0026489693652392283,0.0018577576776809314,0.9182091750255332,0.05038771628375397,1.4977490614505302,0.02997349015677135
carrying_solver_sweep,heun_ratio1,heun,1,0,0.05,diffrax_tsit5,0.01,0.0029866945472607886,11300,stage 3 | joint training,0.006096801717764729,0.002087312232461602,0.23415800001602805,0.24117154759234616,2.9465531920066304,0.0,0.004595881374210056,0.045851946804166606,0.004595881374210054,0.002447005819174177,0.8935593488030401,0.05002171810575257,1.4949051326251397,0.029889719691061734
carrying_solver_sweep,heun_ratio1,heun,1,1,0.05,diffrax_tsit5,0.01,0.0012270332801118228,7900,stage 3 | joint training,0.005417492197426185,0.0016476209510832922,0.591435759313886,0.6650358031077671,4.892983641080319,0.0,0.0013854522982762521,0.04572890639629594,0.001385452298276253,0.001343526959898288,0.929021451382844,0.050141178653821915,1.501113445664073,0.0300462724037957
carrying_solver_sweep,heun_ratio1,heun,1,2,0.05,diffrax_tsit5,0.01,0.0006125642234592395,9800,stage 3 | joint training,0.0029052016275159733,0.000758506673414043,0.14045034788970198,0.149190552070305,2.3175115694492185,0.0,0.002211010652624915,0.06595742742614141,0.0022110106526249187,0.0016972507701851114,0.9368319793334445,0.050230827113013125,1.496842459490195,0.02992978078479358
carrying_solver_sweep,heun_ratio1,heun,1,3,0.05,diffrax_tsit5,0.01,0.0010409235032762488,9700,stage 3 | joint training,0.00492987533546008,0.001583124056907369,0.28203063990791866,0.30102001871470746,3.2919174767496027,0.0,0.002374036813132727,0.06049782411842039,0.002374036813132722,0.0017587103582756881,0.9228825229174187,0.04992075813638549,1.495893509603147,0.029930821243936614
carrying_solver_sweep,heun_ratio1,heun,1,4,0.05,diffrax_tsit5,0.01,0.0005322865671064916,6100,stage 3 | joint training,0.0029999388921412603,0.0006581554950079105,0.17770212301104274,0.18058686119115697,2.549730770666121,0.0,0.005267939684211375,0.05793446383227647,0.0052679396842113735,0.002619817228487251,0.9191095023508503,0.05049802573155267,1.4952229737351865,0.029917050677762756
carrying_solver_sweep,euler_ratio1,forward_euler,1,0,0.05,diffrax_tsit5,0.01,0.01235454287082649,9700,stage 3 | joint training,11.232349265297872,6.476792333311483,235.02163169368617,237.99105861449135,92.56175295510393,0.0,0.6914657848178787,0.358564008959377,0.6914657848178787,0.0300148339110832,0.9052297870069096,0.05157692117100725,1.4584832864399073,0.028835257093543187
carrying_solver_sweep,euler_ratio1,forward_euler,1,1,0.05,diffrax_tsit5,0.01,0.006886523531639056,11500,stage 3 | joint training,11.66635019611233,6.346791890809631,236.74417856162086,238.2310558126338,92.60841219486929,0.0,1.2425659194519312,0.22712944759700582,1.2425659194519307,0.04023558460559091,0.8656846806337211,0.05405047193471366,1.4601625413073396,0.030092410711321307
carrying_solver_sweep,euler_ratio1,forward_euler,1,2,0.05,diffrax_tsit5,0.01,0.008217995721767775,14000,stage 3 | joint training,11.431975992807365,6.3860124370518765,231.75108506830114,232.88204943974196,91.56284060595057,0.0,0.98032172619966,0.6245882685842322,0.98032172619966,0.035738383989138235,0.9555258753592569,0.04983241207990408,1.5462251110764569,0.029277589314851856
carrying_solver_sweep,euler_ratio1,forward_euler,1,3,0.05,diffrax_tsit5,0.01,0.005867536068461226,14000,stage 3 | joint training,11.773843057504052,6.467189445811254,238.58915220358088,238.40153917393025,92.64154257276532,0.0,1.0072204356104193,0.207904148671088,1.0072204356104193,0.03622537260734078,0.8543336544230924,0.0536990931764266,1.4761338772265455,0.030030306136772246
carrying_solver_sweep,euler_ratio1,forward_euler,1,4,0.05,diffrax_tsit5,0.01,0.005985892631061094,12800,stage 3 | joint training,11.893963895716801,6.472610076147686,240.51813453355683,240.4886434255038,93.04617758574575,0.0,1.2126175386063986,0.22363511350093326,1.212617538606399,0.0397477472536727,0.8706442661631754,0.05433767014914547,1.4799248500635946,0.02994919250228236
carrying_solver_sweep,euler_ratio16,forward_euler,16,0,0.003125,diffrax_tsit5,0.01,0.002064363013263766,13900,stage 3 | joint training,0.05158414892935253,0.025222673368416885,0.6894202993923498,1.011895760943405,6.035581777588849,0.0,0.0074527468338123175,0.06924439108225983,0.00745274683381231,0.0031160813084643675,0.9030683078090823,0.04996852685357678,1.4937850191993327,0.029874157022023305
carrying_solver_sweep,euler_ratio16,forward_euler,16,1,0.003125,diffrax_tsit5,0.01,0.0012249646615560116,12900,stage 3 | joint training,0.051030088559761946,0.02498890817827006,0.629447276056235,0.9785557072480594,5.935318480160112,0.0,0.0031263093667288308,0.10745044097313107,0.003126309366728827,0.0020182110181725275,0.9364116918627685,0.04989477776576072,1.4958527303581208,0.029935607291529488
carrying_solver_sweep,euler_ratio16,forward_euler,16,2,0.003125,diffrax_tsit5,0.01,0.0010126710265994567,13600,stage 3 | joint training,0.049304468530137716,0.0250700903539528,0.6889103098899438,1.0351288446925593,6.1044769152591725,0.0,0.004026843714875671,0.09474644511882882,0.004026843714875673,0.002290514177322818,0.9358684086621625,0.05012984673695345,1.4954276074080655,0.029838167043739476
carrying_solver_sweep,euler_ratio16,forward_euler,16,3,0.003125,diffrax_tsit5,0.01,0.0012415061615425604,9500,stage 3 | joint training,0.057807446486179664,0.028205376172640108,0.6116718968372991,0.9475753435702192,5.8406089039181435,0.0,0.002920672809281094,0.10421014869162981,0.0029206728092810975,0.0019507070370948676,0.9395510617829859,0.049999420561310945,1.4966135321415683,0.029958189603996814
carrying_solver_sweep,euler_ratio16,forward_euler,16,4,0.003125,diffrax_tsit5,0.01,0.0007373527799222263,13700,stage 3 | joint training,0.04912291009071817,0.025447515964413334,0.8780020131599877,1.1811944429766439,6.520966182028486,0.0,0.004506600944577314,0.049898302299606075,0.004506600944577312,0.0024231212632313285,0.9106788436465206,0.05036637376353315,1.4925756910346029,0.029906336987350627
carrying_solver_sweep,diffrax_tsit5,diffrax_tsit5,adaptive,0,adaptive,diffrax_tsit5,0.01,0.0016710979073678023,14000,stage 3 | joint training,0.003232751979979489,0.0016710979073678025,0.9622354827505555,0.9682902080557001,5.9041042919316045,0.0,0.0027741750156787715,0.043050518313305544,0.0027741750156787684,0.0019011549952570393,0.8997942066302161,0.04982411883890727,1.498005386586447,0.0299481069228165
carrying_solver_sweep,diffrax_tsit5,diffrax_tsit5,adaptive,1,adaptive,diffrax_tsit5,0.01,0.0006558978475593142,10000,stage 3 | joint training,0.002407398349488727,0.0006558978475593143,0.9084192872741305,0.9535582799261174,5.859018525089355,0.0,0.0005201230983298835,0.03886582261598883,0.0005201230983298816,0.0008231967883537234,0.9324367372729694,0.04988069181817636,1.4995843169012069,0.030009421036209558
carrying_solver_sweep,diffrax_tsit5,diffrax_tsit5,adaptive,2,adaptive,diffrax_tsit5,0.01,0.0005848005819414188,13900,stage 3 | joint training,0.001992304103447824,0.0005848005819414185,0.5747647800797985,0.5713171612930869,4.535131509289574,0.0,0.0012992652408261992,0.05896312288793751,0.0012992652408262003,0.0013010665363689508,0.9337932218730279,0.049967901268010456,1.4992533266507508,0.02993466969817954
carrying_solver_sweep,diffrax_tsit5,diffrax_tsit5,adaptive,3,adaptive,diffrax_tsit5,0.01,0.0010985728282205663,12900,stage 3 | joint training,0.0027439805976960615,0.0010985728282205665,0.8725649081606293,0.8856564169310857,5.6465592186320945,0.0,0.0014008889018626818,0.04493631446322557,0.0014008889018626753,0.0013509909639854052,0.9278763030022361,0.050134076551321044,1.499197585865863,0.02999125934578274
carrying_solver_sweep,diffrax_tsit5,diffrax_tsit5,adaptive,4,adaptive,diffrax_tsit5,0.01,0.00034073423619751845,9400,stage 3 | joint training,0.0019242020387530013,0.0003407342361975185,0.617496853651258,0.6167614252625819,4.712049586905145,0.0,0.003229811688497196,0.04647329887557966,0.0032298116884971876,0.0020513473177183696,0.918172368527301,0.05042520878114055,1.497727510403538,0.029972312927651207
